date;url;title;category
04/24/2020;https://health.detik.com/berita-detikhealth/d-4990057/sudah-60-ribu-lebih-spesimen-diperiksa-total-197951-odp-dan-18301-pdp;Sudah 60 Ribu Lebih Spesimen Diperiksa, Total 197.951 ODP dan 18.301 PDP;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989982/sebaran-pasien-virus-corona-di-indonesia-1002-sembuh-689-meninggal;Sebaran Pasien Virus Corona di Indonesia, 1.002 Sembuh, 689 Meninggal;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989962/tambah-436-indonesia-kembali-catatkan-penambahan-kasus-corona-terbanyak;Tambah 436, Indonesia Kembali Catatkan Penambahan Kasus Corona Terbanyak;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989961/tembus-seribu-jumlah-sembuh-makin-jauhi-angka-meninggal-akibat-corona;Tembus Seribu! Jumlah Sembuh Makin Jauhi Angka Meninggal akibat Corona;health
04/24/2020;https://health.detik.com/fotohealth/d-4989900/patut-ditiru-disiplin-jadi-kunci-vietnam-hadapi-covid-19;Patut Ditiru! Disiplin Jadi Kunci Vietnam Hadapi COVID-19;health
04/24/2020;https://health.detik.com/detiktv/d-4989957/ahli-jelaskan-alasan-puasa-bisa-tingkatkan-imunitas-tubuh;Ahli Jelaskan Alasan Puasa Bisa Tingkatkan Imunitas Tubuh;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989943/banyak-teori-soal-berjemur-mana-yang-benar-ya;Banyak Teori soal Berjemur, Mana yang Benar Ya?;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989940/sebaran-436-kasus-baru-positif-virus-corona-di-indonesia-24-april;Sebaran 436 Kasus Baru Positif Virus Corona di Indonesia 24 April;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989889/update-corona-di-indonesia-24-april-8211-positif-1002-sembuh-689-meninggal;Update Corona di Indonesia 24 April: 8.211 Positif, 1.002 Sembuh, 689 Meninggal;health
04/24/2020;https://health.detik.com/detiktv/d-4989885/reagen-tes-corona-sering-habis-pemerintah-dicari-banyak-negara;Reagen Tes Corona Sering Habis, Pemerintah: Dicari Banyak Negara;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989821/saran-trump-suntik-disinfektan-untuk-lawan-corona-disebut-metode-bunuh-diri;Saran Trump Suntik Disinfektan untuk Lawan Corona Disebut Metode Bunuh Diri;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989774/3-siswi-sma-buka-bra-disebut-adu-adrenalin-apa-itu;3 Siswi SMA Buka Bra Disebut Adu Adrenalin, Apa itu?;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989710/kata-ahli-soal-saran-trump-suntik-disinfektan-untuk-bersihkan-paru-paru;Kata Ahli Soal Saran Trump Suntik Disinfektan untuk 'Bersihkan' Paru-paru;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989661/6-manfaat-puasa-di-bulan-ramadhan-bagi-kesehatan;6 Manfaat Puasa di Bulan Ramadhan Bagi Kesehatan;health
04/24/2020;https://health.detik.com/detiktv/d-4989606/apakah-pasien-corona-direkomendasikan-berpuasa;Apakah Pasien Corona Direkomendasikan Berpuasa?;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989604/hasil-uji-remdesivir-bocor-disebut-gagal-mengobati-pasien-corona;Hasil Uji Remdesivir 'Bocor', Disebut Gagal Mengobati Pasien Corona;health
04/24/2020;https://health.detik.com/fotohealth/d-4989767/ventilator-untuk-rs-rujukan-covid-19;Ventilator untuk RS Rujukan COVID-19;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989523/10-manfaat-puasa-di-tengah-pandemi-corona-menurut-pakar-jiwa;10 Manfaat Puasa di Tengah Pandemi Corona Menurut Pakar Jiwa;health
04/24/2020;https://health.detik.com/fotohealth/d-4989312/ragam-masker-trendi-ala-desainer-jerman;Ragam Masker Trendi Ala Desainer Jerman;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989447/kata-ahli-jiwa-soal-puasa-bisa-jaga-kesehatan-mental-di-tengah-pandemi-corona;Kata Ahli Jiwa Soal Puasa Bisa Jaga Kesehatan Mental di Tengah Pandemi Corona;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989418/korsel-yakini-pasien-corona-yang-positif-usai-sembuh-tak-lagi-tularkan-covid-19;Korsel Yakini Pasien Corona yang Positif Usai Sembuh Tak Lagi Tularkan COVID-19;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989411/bareng-kemenkes-klikdokter-beri-layanan-rapid-test-covid-19-gratis;Bareng Kemenkes, KlikDokter Beri Layanan Rapid Test COVID-19 Gratis;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989399/merokok-atau-vaping-tingkatkan-risiko-gejala-parah-infeksi-corona;Merokok atau Vaping Tingkatkan Risiko Gejala Parah Infeksi Corona;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989339/duka-ayah-kehilangan-bayi-5-bulan-karena-virus-corona;Duka Ayah Kehilangan Bayi 5 Bulan karena Virus Corona;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989306/6-negara-ini-berlomba-lomba-lakukan-uji-coba-vaksin-corona-pada-manusia;6 Negara Ini Berlomba-lomba Lakukan Uji Coba Vaksin Corona pada Manusia;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989263/bolehkah-kelompok-rentan-terinfeksi-corona-berpuasa-penuh-saat-ramadhan;Bolehkah Kelompok Rentan Terinfeksi Corona Berpuasa Penuh Saat Ramadhan?;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989205/optimis-berhasil-inggris-lakukan-uji-coba-vaksin-corona-pertama-ke-manusia;Optimis Berhasil, Inggris Lakukan Uji Coba Vaksin Corona Pertama ke Manusia;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989195/kondisi-pasar-seafood-wuhan-pasca-dituduh-jadi-sumber-penularan-corona;Kondisi Pasar Seafood Wuhan Pasca Dituduh Jadi Sumber Penularan Corona;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989181/begini-aturan-puasa-bagi-odp-hingga-pasien-positif-virus-corona;Begini Aturan Puasa Bagi ODP hingga Pasien Positif Virus Corona;health
04/24/2020;https://health.detik.com/fotohealth/d-4989067/panduan-who-soal-puasa-sehat-di-tengah-pandemi-corona;Panduan WHO Soal Puasa Sehat di Tengah Pandemi Corona;health
04/24/2020;https://health.detik.com/berita-detikhealth/d-4989066/mengenal-generalized-anxiety-disorder-yang-dialami-suami-rachel-venya;Mengenal Generalized Anxiety Disorder yang Dialami Suami Rachel Venya;health
04/24/2020;https://health.detik.com/infografis/d-4989065/5-tips-agar-tak-bablas-tidur-sehabis-sahur;5 Tips Agar Tak Bablas Tidur Sehabis Sahur;health
04/24/2020;https://health.detik.com/diet/d-4989064/rekomendasi-makanan-yang-baik-dikonsumsi-saat-sahur;Rekomendasi Makanan yang Baik Dikonsumsi Saat Sahur;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4924282/9-makanan-yang-dilarang-untuk-penyakit-jantung;9 Makanan yang Dilarang untuk Penyakit Jantung;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4924269/imbas-corona-hand-sanitizer-jadi-buruan-di-minimarket;Imbas Corona, Hand Sanitizer Jadi Buruan di Minimarket;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4924261/idi-cirebon-juga-bersiap-tangkal-corona-ini-terobosannya;IDI Cirebon Juga Bersiap Tangkal Corona, Ini Terobosannya;health
03/03/20;https://health.detik.com/sexual-health/d-4924246/hindari-kebiasaan-keliru-sebelum-dan-setelah-bercinta-ini;Hindari Kebiasaan Keliru Sebelum dan Setelah Bercinta Ini;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4924243/demam-sepulang-dari-hong-kong-tkw-suspek-corona-diisolasi-di-rsud-banyumas;Demam Sepulang dari Hong Kong, TKW Suspek Corona Diisolasi di RSUD Banyumas;health
03/03/20;https://health.detik.com/sexual-health/d-4924204/dampak-negatif-kurang-tidur-terhadap-kehidupan-seks;Dampak Negatif Kurang Tidur Terhadap Kehidupan Seks;health
03/03/20;https://health.detik.com/sexual-health/d-4924148/5-dampak-buruk-sering-masturbasi-bagi-kesehatan;5 Dampak Buruk Sering Masturbasi Bagi Kesehatan;health
03/03/20;https://health.detik.com/detiktv/d-4924190/penularan-corona-dari-bersalaman-ini-video-penjelasan-kemenkes;Penularan Corona dari Bersalaman? Ini Video Penjelasan Kemenkes;health
03/03/20;https://health.detik.com/detiktv/d-4924158/video-ini-perbedaan-gejala-virus-corona-dengan-flu-biasa;Video: Ini Perbedaan Gejala Virus Corona dengan Flu Biasa;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4924124/jangan-tidur-dulu-ini-5-khasiat-minum-air-hangat-sebelum-tidur;Jangan Tidur Dulu, Ini 5 Khasiat Minum Air Hangat Sebelum Tidur;health
03/03/20;https://health.detik.com/detiktv/d-4924115/video-kata-kemenkes-soal-viral-tutorial-bikin-masker-dari-tisu-basah;Video Kata Kemenkes soal Viral Tutorial Bikin Masker dari Tisu Basah;health
03/03/20;https://health.detik.com/true-story/d-4924081/diduga-kelelahan-tangani-pasien-corona-dokter-ini-kena-serangan-jantung;Diduga Kelelahan Tangani Pasien Corona, Dokter Ini Kena Serangan Jantung;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923959/tips-cuci-tangan-dan-pakai-masker-sudah-benarkah-caramu;Tips Cuci Tangan dan Pakai Masker, Sudah Benarkah Caramu?;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923947/corona-sudah-masuk-indonesia-berani-tegur-orang-batuk-sembarangan-nggak;Corona Sudah Masuk Indonesia, Berani Tegur Orang Batuk Sembarangan Nggak?;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923911/ubah-kebiasaan-salaman-bisa-cegah-virus-corona-ini-kata-vaksinolog;Ubah Kebiasaan Salaman Bisa Cegah Virus Corona? Ini Kata Vaksinolog;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923852/takut-corona-4-orang-periksakan-diri-ke-rs-kariadi-semarang-sepulang-umroh;Takut Corona, 4 Orang Periksakan Diri ke RS Kariadi Semarang Sepulang Umroh;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923812/penumpang-krl-bekasi-kota-tangannya-diplastikin-efektif-tangkal-corona;Penumpang KRL Bekasi-Kota Tangannya 'Diplastikin', Efektif Tangkal Corona?;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923763/penjelasan-vaksinolog-soal-berhenti-merokok-bisa-cegah-virus-corona;Penjelasan Vaksinolog Soal Berhenti Merokok Bisa Cegah Virus Corona;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923756/ciri-ciri-terkena-virus-corona-dan-gejalanya-pada-manusia;Ciri-ciri Terkena Virus Corona dan Gejalanya pada Manusia;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923697/idi-cimahi-ingatkan-warga-jangan-stres-agar-tak-mudah-kena-corona-virus;IDI Cimahi Ingatkan Warga Jangan Stres Agar Tak Mudah Kena Corona Virus;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923671/viral-turorial-bikin-masker-dari-tisu-basah-kemenkes-angkat-bicara;Viral Turorial Bikin Masker dari Tisu Basah, Kemenkes Angkat Bicara;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923646/umumkan-kasus-positif-virus-corona-kemenkes-klaim-sudah-beri-tahu-pasien;Umumkan Kasus Positif Virus Corona, Kemenkes Klaim Sudah Beri Tahu Pasien;health
03/03/20;https://health.detik.com/detiktv/d-4923574/bersihkan-telinga-pakai-cotton-bud-ternyata-tidak-tepat;Bersihkan Telinga Pakai Cotton Bud Ternyata Tidak Tepat;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923565/alasan-penumpang-krl-depok-kota-tak-pakai-masker-meski-ada-corona;Alasan Penumpang KRL Depok-Kota Tak Pakai Masker Meski Ada Corona;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923548/pemerintah-pastikan-tanggung-pengobatan-virus-corona;Pemerintah Pastikan Tanggung Pengobatan Virus Corona;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923528/cegah-penyebaran-virus-corona-cuci-tangan-hingga-minum-vitamin-c;Cegah Penyebaran Virus Corona, Cuci Tangan Hingga Minum Vitamin C;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923504/hasil-tes-kakak-dan-art-pasien-virus-corona-di-rspi-negatif;Hasil Tes Kakak dan ART Pasien Virus Corona di RSPI Negatif;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923483/benarkah-berhenti-merokok-bisa-cegah-virus-corona-covid-19;Benarkah Berhenti Merokok Bisa Cegah Virus Corona COVID-19?;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923442/jahe-temulawak-bukan-penangkal-virus-corona-tapi-bisa-jaga-imun-tubuh;Jahe-Temulawak Bukan Penangkal Virus Corona, Tapi Bisa Jaga Imun Tubuh;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923377/cuma-rekam-video-ngorok-pria-ini-sukses-jadi-streamer-di-china;Cuma Rekam Video Ngorok, Pria Ini Sukses Jadi Streamer di China;health
03/03/20;https://health.detik.com/detiktv/d-4923375/khasiat-temulawak-yang-digadang-mampu-cegah-infeksi-corona;Khasiat Temulawak yang Digadang Mampu Cegah Infeksi Corona;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923300/ahli-kesehatan-tegaskan-warga-depok-yang-nggak-sakit-tak-perlu-pakai-masker;Ahli Kesehatan Tegaskan Warga Depok yang Nggak Sakit Tak Perlu Pakai Masker;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923272/gegara-virus-corona-dunia-mulai-ubah-kebiasaan-jabat-tangan;Gegara Virus Corona, Dunia Mulai Ubah Kebiasaan Jabat Tangan;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923236/ada-6-suspek-corona-di-rspi-sulianti-saroso-salah-satunya-wna;Ada 6 Suspek Corona di RSPI Sulianti Saroso, Salah Satunya WNA;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923200/hand-sanitizer-vs-sabun-mana-yang-lebih-efektif-cegah-virus-corona;Hand Sanitizer Vs Sabun, Mana yang Lebih Efektif Cegah Virus Corona?;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923179/pada-pasien-usia-muda-virus-corona-covid-19-relatif-lebih-jinak;Pada Pasien Usia Muda, Virus Corona COVID-19 Relatif Lebih 'Jinak';health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923144/begini-suasana-krl-jurusan-depok-kota-sejak-ada-virus-corona;Begini Suasana KRL Jurusan Depok-Kota Sejak Ada Virus Corona;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923109/kondisi-terkini-pasien-positif-corona-covid-19-di-rspi-sulianti-saroso;Kondisi Terkini Pasien Positif Corona COVID-19 di RSPI Sulianti Saroso;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923104/2-pasien-negatif-corona-telah-dipulangkan-dari-rspi-sulianti-saroso;2 Pasien Negatif Corona Telah Dipulangkan dari RSPI Sulianti Saroso;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923051/menkes-tetapkan-pembiayaan-pengobatan-virus-corona-ditanggung-pemerintah;Menkes Tetapkan Pembiayaan Pengobatan Virus Corona Ditanggung Pemerintah;health
03/03/20;https://health.detik.com/detiktv/d-4923049/hand-sanitizer-langka-cuci-tangan-tak-kalah-efektif-cegah-corona;Hand Sanitizer Langka? Cuci Tangan Tak Kalah Efektif Cegah Corona;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923029/temulawak-tingkatkan-daya-tahan-tubuh-untuk-cegah-virus-corona;Temulawak Tingkatkan Daya Tahan Tubuh untuk Cegah Virus Corona;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4923023/waspada-corona-penumpang-krl-bekasi-kota-ini-tangannya-diplastikin;Waspada Corona, Penumpang KRL Bekasi-Kota Ini Tangannya 'Diplastikin';health
03/03/20;https://health.detik.com/berita-detikhealth/d-4922919/punya-jenggot-dan-brewok-efektivitas-masker-tangkal-corona-terpengaruh;Punya Jenggot dan Brewok, Efektivitas Masker Tangkal Corona Terpengaruh;health
03/03/20;https://health.detik.com/fotohealth/d-4922904/cara-mencegah-tertular-virus-corona;Cara Mencegah Tertular Virus Corona;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4922883/virus-corona-kian-mewabah-prancis-larang-warga-untuk-cipika-cipiki;Virus Corona Kian Mewabah, Prancis Larang Warga untuk 'Cipika-cipiki';health
03/03/20;https://health.detik.com/berita-detikhealth/d-4922839/waspada-virus-corona-covid-19-terapkan-4-etika-batuk-ini;Waspada Virus Corona COVID-19, Terapkan 4 Etika Batuk Ini;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4922834/penting-nih-tips-pakai-masker-earloop-untuk-hijabers;Penting Nih! Tips Pakai Masker Earloop Untuk Hijabers;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4922824/banyak-diburu-karena-virus-corona-seberapa-efektif-sih-pakai-hand-sanitizer;Banyak Diburu Karena Virus Corona, Seberapa Efektif Sih Pakai Hand Sanitizer?;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4921943/ini-ragam-manfaat-sarapan-yakin-masih-mau-dilewatkan;Ini Ragam Manfaat Sarapan, Yakin Masih Mau Dilewatkan?;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4922758/kronologi-2-pasien-pertama-virus-corona-covid-19-di-indonesia;Kronologi 2 Pasien Pertama Virus Corona COVID-19 di Indonesia;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4922755/pakar-ini-sebut-pakai-masker-saat-sehat-malah-tingkatkan-risiko-infeksi;Pakar Ini Sebut Pakai Masker Saat Sehat Malah Tingkatkan Risiko Infeksi;health
03/03/20;https://health.detik.com/diet/d-4922752/sederet-manfaat-awali-hari-dengan-konsumsi-chia-seed;Sederet Manfaat Awali Hari dengan Konsumsi Chia Seed;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4922757/2-kasus-positif-covid-19-runtuhkan-mitos-indonesia-kebal-corona;2 Kasus Positif COVID-19 Runtuhkan Mitos Indonesia 'Kebal' Corona;health
03/03/20;https://health.detik.com/infografis/d-4922718/waspadai-virus-corona-begini-etika-batuk-dan-bersin-yang-aman;Waspadai Virus Corona, Begini Etika Batuk dan Bersin yang Aman;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4922714/dikira-hamil-gara-gara-renang-tanpa-cd-ternyata-ada-kista-di-perutnya;Dikira Hamil Gara-gara Renang Tanpa CD, Ternyata Ada Kista di Perutnya;health
03/03/20;https://health.detik.com/berita-detikhealth/d-4922713/virus-corona-masuk-indonesia-masker-dan-hand-sanitizer-banyak-dicari;Virus Corona Masuk Indonesia, Masker dan Hand Sanitizer Banyak Dicari;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5026409/china-catat-nol-kasus-baru-corona-pertama-kali-sejak-wabah-covid-19-merebak;China Catat Nol Kasus Baru Corona, Pertama Kali Sejak Wabah COVID-19 Merebak;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5026363/banyak-otg-corona-dokter-pesan-takbiran-di-rumah-saja;Banyak OTG Corona, Dokter Pesan Takbiran di Rumah Saja;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5026287/besok-lebaran-ingat-ya-jangan-kalap-makan-biar-kolesterol-nggak-nanjak;Besok Lebaran! Ingat Ya Jangan Kalap Makan Biar Kolesterol Nggak 'Nanjak';health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5026251/kembali-tembus-900-kasus-baru-ini-5-penambahan-corona-tertinggi-di-ri;Kembali Tembus 900 Kasus Baru, Ini 5 Penambahan Corona Tertinggi di RI;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5026202/10-wilayah-indonesia-dengan-penambahan-kasus-corona-terbanyak-23-mei;10 Wilayah Indonesia dengan Penambahan Kasus Corona Terbanyak 23 Mei;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5026188/tembus-949-kasus-baru-positif-virus-corona-di-indonesia-ini-sebarannya;Tembus 949 Kasus Baru Positif Virus Corona di Indonesia, Ini Sebarannya;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5026176/sebaran-pasien-virus-corona-di-indonesia-5249-sembuh-1351-meninggal;Sebaran Pasien Virus Corona di Indonesia, 5.249 Sembuh, 1.351 Meninggal;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5026170/lagi-jumlah-kasus-baru-infeksi-corona-di-indonesia-melonjak-di-atas-900;Lagi, Jumlah Kasus Baru Infeksi Corona di Indonesia Melonjak di Atas 900;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5026157/update-corona-di-indonesia-23-mei-21745-positif-5249-sembuh-1351-meninggal;Update Corona di Indonesia 23 Mei: 21.745 Positif, 5.249 Sembuh, 1.351 Meninggal;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5026152/hore-vaksin-corona-buatan-inggris-memasuki-fase-2-uji-klinis-pada-manusia;Hore! Vaksin Corona Buatan Inggris Memasuki Fase 2 Uji Klinis pada Manusia;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5026090/bpom-siapkan-lab-biohazard-untuk-percepat-uji-spesimen-virus-corona;BPOM Siapkan Lab Biohazard untuk Percepat Uji Spesimen Virus Corona;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5026081/pesta-pernikahan-sebabkan-tamu-terinfeksi-virus-corona-satu-meninggal;Pesta Pernikahan Sebabkan Tamu Terinfeksi Virus Corona, Satu Meninggal;health
05/23/2020;https://health.detik.com/detiktv/d-5026014/siti-fadilah-supari-curigai-kejanggalan-vaksin-corona-bill-gates;Siti Fadilah Supari Curigai Kejanggalan Vaksin Corona Bill Gates;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5026007/tinggal-serumah-dengan-ortu-dan-bebas-corona-boleh-sungkem-nggak;Tinggal Serumah dengan Ortu dan Bebas Corona, Boleh Sungkem Nggak?;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5025949/anak-anak-tidak-rentan-virus-corona-data-idai-ungkap-fakta-sebaliknya;Anak-anak Tidak Rentan Virus Corona? Data IDAI Ungkap Fakta Sebaliknya;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5025932/doyan-ngemil-saat-wfh-bisa-menyehatkan-asal-perhatikan-hal-ini;Doyan Ngemil Saat WFH Bisa Menyehatkan, Asal Perhatikan Hal Ini;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5025901/anjuran-resmi-ikatan-dokter-anak-di-penghujung-tanggap-darurat-covid-19;Anjuran Resmi Ikatan Dokter Anak di Penghujung Tanggap Darurat COVID-19;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5025872/dilema-pakai-masker-ketika-punya-asma;Dilema Pakai Masker Ketika Punya Asma;health
05/23/2020;https://health.detik.com/kebugaran/d-5025790/3-alasan-tak-pakai-bra-biasa-saat-olahraga;3 Alasan Tak Pakai Bra Biasa Saat Olahraga;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5025743/terpopuler-sepekan-anjuran-seks-kontroversial-untuk-para-lajang;Terpopuler Sepekan: Anjuran Seks Kontroversial untuk Para Lajang;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5025722/jangankan-sungkem-dekap-dekapan-juga-aman-dengan-tirai-peluk-ini;Jangankan Sungkem, Dekap-dekapan Juga Aman dengan 'Tirai Peluk' Ini;health
05/23/2020;https://health.detik.com/berita-detikhealth/d-5025691/terinfeksi-corona-berat-badan-perawat-ini-turun-hingga-22-kg;Terinfeksi Corona, Berat Badan Perawat Ini Turun hingga 22 Kg;health
05/23/2020;https://health.detik.com/infografis/d-5025515/jantung-ada-keluhan-seperti-ini-jangan-tunda-ke-rs-meski-masih-ada-corona;Jantung Ada Keluhan Seperti Ini? Jangan Tunda ke RS Meski Masih Ada Corona;health
04/06/20;https://health.detik.com/sexual-health/d-4967614/5-alasan-wanita-sulit-orgasme-saat-hubungan-seks;5 Alasan Wanita Sulit Orgasme Saat Hubungan Seks;health
04/06/20;https://health.detik.com/sexual-health/d-4967560/4-tips-simpel-agar-pasangan-bisa-merasakan-multi-orgasme;4 Tips Simpel Agar Pasangan Bisa Merasakan Multi Orgasme;health
04/06/20;https://health.detik.com/fotohealth/d-4967554/hindari-corona-bayi-di-thailand-pakai-pelindung-wajah;Hindari Corona, Bayi di Thailand Pakai Pelindung Wajah;health
04/06/20;https://health.detik.com/berita-detikhealth/d-4967526/termasuk-seksolog-naek-l-tobing-ini-19-dokter-yang-meninggal-terkait-corona;Termasuk Seksolog Naek L Tobing, Ini 19 Dokter yang Meninggal Terkait Corona;health
04/06/20;https://health.detik.com/sexual-health/d-4967510/terasa-sakit-saat-berhubungan-intim-apa-yang-salah;Terasa Sakit Saat Berhubungan Intim, Apa yang Salah?;health
04/06/20;https://health.detik.com/berita-detikhealth/d-4967473/mengenal-seksolog-dr-naek-l-tobing-yang-meninggal-dunia-karena-corona;Mengenal Seksolog Dr Naek L Tobing yang Meninggal Dunia karena Corona;health
04/06/20;https://health.detik.com/detiktv/d-4967470/pakai-sarung-tangan-saat-belanja-lebih-berisiko-terinfeksi-corona;Pakai Sarung Tangan saat Belanja Lebih Berisiko Terinfeksi Corona;health
04/06/20;https://health.detik.com/berita-detikhealth/d-4967452/cegah-corona-peru-terapkan-kebijakan-keluar-rumah-berdasarkan-jenis-kelamin;Cegah Corona, Peru Terapkan Kebijakan Keluar Rumah Berdasarkan Jenis Kelamin;health
04/06/20;https://health.detik.com/berita-detikhealth/d-4967442/kekurangan-ventilator-as-tetapkan-prioritas-pemakaian-pada-pasien-corona;Kekurangan Ventilator, AS Tetapkan Prioritas Pemakaian pada Pasien Corona;health
04/06/20;https://health.detik.com/berita-detikhealth/d-4967389/obat-baru-ini-diklaim-bisa-bunuh-virus-corona-dalam-48-jam;Obat Baru Ini Diklaim Bisa Bunuh Virus Corona dalam 48 Jam;health
04/06/20;https://health.detik.com/berita-detikhealth/d-4967370/indonesia-sudah-periksa-11242-spesimen-corona-negara-lain-berapa;Indonesia Sudah Periksa 11.242 Spesimen Corona, Negara Lain Berapa?;health
04/06/20;https://health.detik.com/berita-detikhealth/d-4967332/viral-daun-leben-disebut-bisa-sembuhkan-corona-apa-itu;Viral Daun Leben Disebut Bisa Sembuhkan Corona, Apa Itu?;health
04/06/20;https://health.detik.com/berita-detikhealth/d-4967308/tak-boleh-dipakai-lama-masker-kain-maksimal-digunakan-4-jam;Tak Boleh Dipakai Lama, Masker Kain Maksimal Digunakan 4 Jam;health
04/06/20;https://health.detik.com/berita-detikhealth/d-4967275/positif-corona-motivator-tung-desem-waringin-hati-gembira-adalah-obat;Positif Corona, Motivator Tung Desem Waringin: Hati Gembira adalah Obat;health
04/06/20;https://health.detik.com/berita-detikhealth/d-4967240/pb-idi-belum-bisa-pastikan-bagaimana-naek-l-tobing-tertular-corona;PB IDI Belum Bisa Pastikan Bagaimana Naek L Tobing Tertular Corona;health
04/06/20;https://health.detik.com/berita-detikhealth/d-4967163/sebaran-218-kasus-baru-positif-corona-di-indonesia-6-april;Sebaran 218 Kasus Baru Positif Corona di Indonesia 6 April;health
04/06/20;https://health.detik.com/detiktv/d-4967160/peneliti-as-sebut-virus-corona-bisa-menular-saat-bicara-dan-bernapas;Peneliti AS Sebut Virus Corona Bisa Menular Saat Bicara dan Bernapas;health
04/06/20;https://health.detik.com/berita-detikhealth/d-4967139/sebaran-pasien-virus-corona-di-indonesia-192-sembuh-209-meninggal;Sebaran Pasien Virus Corona di Indonesia, 192 Sembuh, 209 Meninggal;health
